,Unnamed: 0,Location,Carpet_Area,Bedrooms,Bathrooms,Balconies,PricePerSqft,Transaction_Type,Totals_Floors,PropertyOnFloor,Furnishing,AgeofConstruction,Amenities,Price,New_Furnishing
2836,2836,kharghar,880.0,2.0,2,2.0,10455,Resale ,7,5,Semi-Furnished,15.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9200400.0,Semi-Furnished
2837,2837,kharghar,1265.0,2.0,2,2.0,8379,Resale ,7,2,Unfurnished,9.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",10599435.0,Unfurnished
2838,2838,kharghar,1030.0,2.0,2,2.0,10097,Resale ,13,3,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",10399910.0,Unfurnished
2839,2839,kharghar,1180.0,2.0,2,2.0,10678,Resale ,19,8,Unfurnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",12600040.0,Unfurnished
2840,2840,kharghar,1195.0,2.0,2,2.0,7113,Resale ,12,6,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",8500035.0,Unfurnished
2841,2841,kharghar,1145.0,2.0,2,2.0,8996,Resale ,17,4,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",10300420.0,Unfurnished
2842,2842,kharghar,1000.0,2.0,2,2.0,9500,Resale ,7,3,Unfurnished,9.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9500000.0,Unfurnished
2843,2843,kharghar,1150.0,2.0,2,1.0,10000,Resale ,7,5,Unfurnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",11500000.0,Unfurnished
2844,2844,kharghar,865.0,2.0,2,2.0,9249,Resale ,13,1,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Power Backup",8000385.0,Unfurnished
2845,2845,kharghar,1100.0,2.0,2,3.0,10000,Resale ,7,2,Semi-Furnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",11000000.0,Semi-Furnished
2846,2846,kharghar,1400.0,3.0,3,3.0,11429,Resale ,15,7,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",16000600.0,Unfurnished
2847,2847,kharghar,1080.0,2.0,2,3.0,9259,Resale ,7,7,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9999720.0,Unfurnished
2848,2848,kharghar,1600.0,3.0,3,3.0,8125,Resale ,18,6,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",13000000.0,Unfurnished
2849,2849,kharghar,1250.0,2.0,2,3.0,9840,Resale ,17,7,Semi-Furnished,7.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",12300000.0,Semi-Furnished
2850,2850,kharghar,875.0,2.0,2,1.0,10286,Resale ,7,4,Semi-Furnished,15.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9000250.0,Semi-Furnished
2851,2851,kharghar,1275.0,2.0,2,2.0,8235,Resale ,7,1,Unfurnished,9.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",10499625.0,Unfurnished
2852,2852,kharghar,1050.0,2.0,2,2.0,10095,Resale ,13,6,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",10599750.0,Unfurnished
2853,2853,kharghar,1185.0,2.0,2,2.0,10549,Resale ,19,4,Unfurnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",12500565.0,Unfurnished
2854,2854,kharghar,1200.0,2.0,2,2.0,7000,Resale ,12,4,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Power Backup",8400000.0,Unfurnished
2855,2855,kharghar,1150.0,2.0,2,2.0,9130,Resale ,17,2,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",10499500.0,Unfurnished
2856,2856,kharghar,640.0,1.0,1,1.0,10781,Resale ,7,3,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",6899840.0,Unfurnished
2857,2857,kharghar,685.0,1.0,1,1.0,8321,Resale ,13,10,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5699885.0,Unfurnished
2858,2858,kharghar,595.0,1.0,1,1.0,12437,Resale ,7,4,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",7400015.0,Unfurnished
2859,2859,kharghar,700.0,1.0,1,1.0,6571,Resale ,7,5,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",4599700.0,Unfurnished
2860,2860,kharghar,620.0,1.0,1,1.0,7742,Resale ,4,2,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",4800040.0,Unfurnished
2861,2861,airoli,640.0,1.0,1,1.0,10469,Resale ,7,1,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",6700160.0,Unfurnished
2862,2862,kharghar,685.0,1.0,1,1.0,8029,Resale ,13,8,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",5499865.0,Unfurnished
2863,2863,kharghar,600.0,1.0,1,1.0,12000,Resale ,7,2,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Cover Parking,Piped Gas,Swimming Pool",7200000.0,Unfurnished
2864,2864,kharghar,710.0,1.0,1,1.0,6338,Resale ,7,4,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",4499980.0,Unfurnished
2865,2865,kharghar,620.0,1.0,1,1.0,7419,Resale ,4,4,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",4599780.0,Unfurnished
2866,2866,vashi,1066.0,2.0,2,0.0,16417,Resale ,7,3,Unfurnished,19.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",17500522.0,Unfurnished
2867,2867,kharghar,1155.0,2.0,2,3.0,10216,Resale ,30,8,Unfurnished,6.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",11799480.0,Unfurnished
2868,2868,kharghar,1065.0,2.0,2,2.0,9296,Resale ,13,2,Unfurnished,6.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9900240.0,Unfurnished
2869,2869,kharghar,1100.0,2.0,2,2.0,10455,Resale ,17,2,Unfurnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",11500500.0,Unfurnished
2870,2870,kharghar,1076.0,2.0,2,2.0,7435,Resale ,32,28,Furnished,7.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Power Backup",8000060.0,Furnished
2871,2871,kharghar,1060.0,2.0,2,3.0,8491,Resale ,15,10,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9000460.0,Unfurnished
2872,2872,kharghar,1275.0,2.0,2,2.0,13725,Resale ,27,23,Furnished,6.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",17499375.0,Furnished
2873,2873,kharghar,1040.0,2.0,2,2.0,11538,Resale ,16,9,Unfurnished,7.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",11999520.0,Unfurnished
2874,2874,kharghar,1100.0,2.0,2,2.0,8636,Resale ,5,2,Furnished,12.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9499600.0,Furnished
2875,2875,kharghar,1360.0,2.0,2,2.0,9926,Resale ,25,1,Unfurnished,7.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",13499360.0,Unfurnished
2876,2876,kharghar,1535.0,3.0,3,2.0,9121,Resale ,14,8,Semi-Furnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",14000735.0,Semi-Furnished
2877,2877,kharghar,1052.0,2.0,2,1.0,9886,Resale ,14,12,Furnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",10400072.0,Furnished
2878,2878,kharghar,960.0,2.0,2,2.0,10000,Resale ,24,5,Unfurnished,7.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9600000.0,Unfurnished
2879,2879,kharghar,1130.0,2.0,2,2.0,8850,Resale ,16,15,Unfurnished,9.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",10000500.0,Unfurnished
2880,2880,kharghar,1100.0,2.0,2,2.0,11818,Resale ,14,13,Semi-Furnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",12999800.0,Semi-Furnished
2881,2881,kharghar,1145.0,2.0,2,3.0,10393,Resale ,30,15,Unfurnished,4.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",11899985.0,Unfurnished
2882,2882,kharghar,1055.0,2.0,2,2.0,9336,Resale ,13,7,Unfurnished,7.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9849480.0,Unfurnished
2883,2883,kharghar,1095.0,2.0,2,1.0,10411,Resale ,17,12,Unfurnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",11400045.0,Unfurnished
2884,2884,kharghar,1070.0,2.0,2,2.0,7944,Resale ,32,25,Unfurnished,0.5,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",8500080.0,Unfurnished
2885,2885,kharghar,1265.0,2.0,2,2.0,13913,Resale ,27,20,Semi-Furnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",17599945.0,Semi-Furnished
2886,2886,kharghar,1050.0,2.0,2,3.0,8857,Resale ,15,4,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9299850.0,Unfurnished
2887,2887,kharghar,1030.0,2.0,2,2.0,11553,Resale ,16,13,Unfurnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",11899590.0,Unfurnished
2888,2888,kharghar,1095.0,2.0,2,1.0,8584,Resale ,5,0,Furnished,12.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9399480.0,Furnished
2889,2889,kharghar,1345.0,2.0,2,2.0,9963,Resale ,25,14,Unfurnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",13400235.0,Unfurnished
2890,2890,kharghar,1500.0,3.0,3,2.0,9467,Resale ,14,9,Semi-Furnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",14200500.0,Semi-Furnished
2891,2891,kharghar,1060.0,2.0,2,2.0,9906,Resale ,14,8,Furnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",10500360.0,Furnished
2892,2892,kharghar,975.0,2.0,2,2.0,9744,Resale ,24,9,Unfurnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9500400.0,Unfurnished
2893,2893,kharghar,1120.0,2.0,2,1.0,8991,Resale ,16,12,Unfurnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",10069920.0,Unfurnished
2894,2894,kharghar,1098.0,2.0,2,2.0,11749,Resale ,14,6,Semi-Furnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",12900402.0,Semi-Furnished
2895,2895,ulwe,690.0,1.0,1,0.0,6957,Resale ,7,6,Unfurnished,2.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM",4800330.0,Unfurnished
2896,2896,kharghar,1150.0,2.0,2,3.0,10087,Resale ,30,10,Unfurnished,4.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",11600050.0,Unfurnished
2897,2897,kharghar,1060.0,2.0,2,2.0,9434,Resale ,13,5,Unfurnished,6.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",10000040.0,Unfurnished
2898,2898,kharghar,1085.0,2.0,2,1.0,10783,Resale ,17,7,Unfurnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",11699555.0,Unfurnished
2899,2899,kharghar,1065.0,2.0,2,2.0,7793,Resale ,32,30,Furnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Power Backup",8299545.0,Furnished
2900,2900,kharghar,1045.0,2.0,2,3.0,8900,Resale ,15,13,Unfurnished,10.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9300500.0,Unfurnished
2901,2901,kharghar,1270.0,2.0,2,2.0,13622,Resale ,27,20,Furnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",17299940.0,Furnished
2902,2902,kharghar,1035.0,2.0,2,2.0,11787,Resale ,16,11,Unfurnished,9.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",12199545.0,Unfurnished
2903,2903,kharghar,1110.0,2.0,2,1.0,8739,Resale ,5,5,Furnished,12.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9700290.0,Furnished
2904,2904,kharghar,1350.0,2.0,2,2.0,10074,Resale ,25,6,Semi-Furnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",13599900.0,Semi-Furnished
2905,2905,kharghar,1530.0,3.0,3,2.0,9085,Resale ,14,5,Semi-Furnished,9.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",13900050.0,Semi-Furnished
2906,2906,kharghar,1050.0,2.0,2,1.0,9952,Resale ,14,8,Furnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",10449600.0,Furnished
2907,2907,kharghar,968.0,2.0,2,2.0,10124,Resale ,24,10,Unfurnished,7.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9800032.0,Unfurnished
2908,2908,kharghar,1125.0,2.0,2,1.0,8978,Resale ,16,13,Unfurnished,8.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",10100250.0,Unfurnished
2909,2909,kharghar,1104.0,2.0,2,2.0,11866,Resale ,14,11,Semi-Furnished,5.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",13100064.0,Semi-Furnished
2910,2910,kharghar,1155.0,2.0,2,3.0,10216,Resale ,30,8,Unfurnished,4.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",11799480.0,Unfurnished
2911,2911,kharghar,1065.0,2.0,2,2.0,9296,Resale ,13,2,Unfurnished,6.0,"Lift,Water Storage,Security,Vaastu Compliant,GYM,Waste Disposal,Open Parking,Piped Gas,Swimming Pool,Wifi,Garden,Park,Club House,Intercom,Maintenance Staff,Power Backup,Jogging Track,Bank ATM",9900240.0,Unfurnished
